game_id,turn,north_view,south_view,east_view,west_view,action,reward
20250419_120221_6313,3,SS0000W,000W,0000W,00000W,south,-1
20250419_120221_6313,4,SS00000W,00W,0000W,00000W,south,-1
20250419_120221_6313,5,SS000000W,0W,00G0W,00000W,north,-1
20250419_120221_6313,6,SS0000000W,W,R000W,00000W,north,-1000
20250419_120223_8078,0,0G0W,000000W,SS000000W,0W,north,-1
20250419_120223_8078,1,G0W,S000000W,00000000W,0W,north,500
20250419_120223_8078,2,0W,SS000000W,0000000GW,0W,north,-1
20250419_120223_8078,3,W,SSS000000W,00R00000W,0W,north,-1000
20250419_120223_2106,0,0000W,SS000W,00000W,0000W,north,-1
20250419_120223_2106,1,S0000W,0000W,00000W,0000W,south,-1
20250419_120223_2106,2,SS0000W,000W,00000W,0000W,south,-1
20250419_120223_2106,3,SS00000W,00W,00000W,0000W,south,-1
20250419_120223_2106,4,SS000000W,0W,00000W,GR00W,north,-1
20250419_120223_2106,5,SS0000000W,W,00000W,0000W,north,-1000
20250419_120225_7988,0,000W,000000W,SS00000W,G0W,north,-1
20250419_120225_7988,1,00W,S000000W,0000000W,00W,north,-1
20250419_120225_7988,2,0W,SS000000W,0000000W,00W,north,-1
20250419_120225_7988,3,W,SS0000000W,0000000W,00W,north,-1000
20250419_120226_6233,0,000W,SS0000W,00000W,0000W,south,-1
20250419_120226_6233,1,S000W,00000W,00000W,0000W,south,-1
20250419_120226_6233,2,SS000W,0000W,00G00W,0000W,south,-1
20250419_120226_6233,3,SS0000W,000W,00000W,0R00W,south,-1
20250419_120226_6233,4,SS00000W,00W,00000W,0000W,south,-1
20250419_120226_6233,5,SS000000W,0W,00000W,0000W,north,-1
20250419_120226_6233,6,SS0000000W,W,00000W,0000W,north,-1000
20250419_120228_2485,0,00000W,G000W,00W,SS00000W,south,500
20250419_120228_2485,1,S00000W,000W,00W,0000000W,south,-1
20250419_120228_2485,2,SS00000W,00W,00W,0000000W,south,-1
20250419_120228_2485,3,SSS00000W,0W,00W,0000000W,north,-1
20250419_120228_2485,4,SSS000000W,W,00W,0000000W,north,-1000
20250419_120229_9706,0,00W,SS00000W,0000W,00000W,south,-1
20250419_120229_9706,1,S00W,000000W,000RW,00000W,south,-1
20250419_120229_9706,2,SS00W,00000W,0000W,000G0W,east,-1
20250419_120229_9706,3,0000W,00000W,000W,S000G0W,south,-1
20250419_120229_9706,4,S0000W,0000W,000W,000000W,south,-1
20250419_120229_9706,5,SS0000W,000W,000W,000000W,south,-1
20250419_120229_9706,6,SS00000W,00W,000W,000000W,south,-1
20250419_120229_9706,7,SS000000W,0W,G00W,000000W,north,-1
20250419_120229_9706,8,SS0000000W,W,000W,000000W,north,-1000
20250419_123351_7374,0,G00000W,000W,SS0000W,R00W,west,-1
20250419_123351_7374,1,000000W,000W,00000W,SR00W,south,-1
20250419_123351_7374,2,S000000W,00W,00000W,0000W,north,-1
20250419_123351_7374,3,SS000000W,0W,0000GW,0000W,north,-1
20250419_123351_7374,4,SS0000000W,W,00000W,0000W,north,-1000
20250419_123352_5414,0,0000W,SS000W,00W,0000000W,south,-1
20250419_123352_5414,1,S0000W,0000W,00W,0000000W,south,-1
20250419_123352_5414,2,SS0000W,000W,00W,0000000W,north,-1
20250419_123352_5414,3,SS00000W,00W,0GW,0000000W,west,-1
20250419_123352_5414,4,0000G00W,00W,S0GW,000000W,north,-1
20250419_123352_5414,5,000G00W,S00W,000W,000000W,south,-1
20250419_123352_5414,6,00G00W,SS00W,000W,000000W,south,-1
20250419_123352_5414,7,0G00W,SS000W,000W,000000W,south,-1
20250419_123352_5414,8,G00W,SS0000W,000W,000000W,west,-1
20250419_123352_5414,9,000W,000000W,S000W,00000W,north,-1
20250419_123352_5414,10,00W,S000000W,G000W,00000W,west,-1
20250419_123352_5414,11,0RW,0000000W,SG000W,0000W,west,-1
20250419_123352_5414,12,00W,0000000W,SSG000W,000W,north,-1
20250419_123352_5414,13,0W,S0000000W,000000W,000W,north,-1
20250419_123352_5414,14,W,SS0000000W,R00000W,000W,west,-1
20250419_123352_5414,15,W,000000000W,SR00000W,00W,west,-1
20250419_123352_5414,16,W,000000000W,SSR00000W,0W,west,-1
20250419_123352_5414,17,W,000000000W,SS0R00000W,W,west,-1000
20250419_123357_3000,0,000W,SS0000W,000000W,000W,south,-1
20250419_123357_3000,1,S000W,00000W,G00000W,000W,west,-1
20250419_123357_3000,2,0000W,00000W,SG00000W,00W,west,-1
20250419_123357_3000,3,0000W,00000W,SSG00000W,0W,north,-1
20250419_123357_3000,4,000W,S00000W,00000000W,0W,south,-1
20250419_123357_3000,5,00W,SS00000W,000000G0W,0W,north,-1
20250419_123357_3000,6,0W,SS000000W,00000000W,0W,south,-1
20250419_123357_3000,7,W,SS0000000W,00000000W,0W,west,-1
20250419_123357_3000,8,W,000000000W,S00000000W,W,west,-1000
20250419_123358_9258,0,00G000W,SS0W,000000W,000W,south,-1
20250419_123358_9258,1,S00G000W,00W,000000W,000W,north,-1
20250419_123358_9258,2,SS00G000W,0W,000000W,0R0W,south,-1
20250419_123358_9258,3,SS000G000W,W,000000W,000W,north,-1000
20250419_123359_7178,0,000000000W,W,00G0W,SS000W,west,-1
20250419_123359_7178,1,000000000W,W,S00G0W,0000W,west,-1
20250419_123359_7178,2,000000000W,W,SS00G0W,000W,north,-1
20250419_123359_7178,3,00000000W,SW,000000W,000W,south,-1
20250419_123359_7178,4,0000000W,SSW,000R00W,000W,north,-1
20250419_123359_7178,5,000000W,SS0W,000000W,000W,south,-1
20250419_123359_7178,6,00000W,SS00W,000000W,000W,south,-1
20250419_123359_7178,7,0000W,SS000W,000000W,000W,south,-1
20250419_123359_7178,8,000W,SS0000W,000000W,000W,north,-1
20250419_123359_7178,9,00W,SS00000W,0000G0W,000W,south,-1
20250419_123359_7178,10,0W,SS000000W,000000W,000W,south,-1
20250419_123359_7178,11,W,SS0000000W,000000W,000W,west,-1
20250419_123359_7178,12,W,000000000W,S000000W,00W,west,-1
20250419_123359_7178,13,W,000000000W,SS000000W,0W,west,-1
20250419_123359_7178,14,W,000000000W,SS0000000W,W,west,-1000
20250419_123403_9669,0,0000W,SS000W,W,000000000W,south,-1
20250419_123403_9669,1,S0000W,0000W,W,000000000W,north,-1
20250419_123403_9669,2,SS0000W,000W,W,000000000W,north,-1
20250419_123403_9669,3,SS00000W,00W,W,000000000W,south,-1
20250419_123403_9669,4,SS000000W,0W,W,G00000000W,west,500
20250419_123403_9669,5,0000G000W,0W,SW,00000000W,north,-1
20250419_123403_9669,6,000G000W,S0W,SW,00000000W,north,-1
20250419_123403_9669,7,00G000W,SS0W,0W,000000G0W,south,-1
20250419_123403_9669,8,0G000W,SSS0W,0W,00000000W,north,-1
20250419_123403_9669,9,G000W,SSS00W,0W,00000000W,west,-1
20250419_123403_9669,10,0000W,00000W,S0W,0000000W,north,-1
20250419_123403_9669,11,000W,S00000W,G0W,0000000W,west,-1
20250419_123403_9669,12,000W,000000W,SG0W,000000W,south,-1
20250419_123403_9669,13,S000W,00000W,S00W,000000W,south,-1
20250419_123403_9669,14,SS000W,0000W,000W,000000W,south,-1
20250419_123403_9669,15,SSS000W,000W,000W,0000G0W,south,-1
20250419_123403_9669,16,SSS0000W,00W,000W,000000W,south,-1
20250419_123403_9669,17,SSS00000W,0W,000W,000000W,north,-1
20250419_123403_9669,18,SSS000000W,W,000W,000000W,north,-1000
20250419_123409_3190,0,W,000000000W,SS000000W,0W,north,-1000
20250419_123409_2225,0,00000W,0000W,SS00000W,00W,north,-1
20250419_123409_2225,1,0000W,S0000W,0000000W,00W,north,-1
20250419_123409_2225,2,000W,SS0000W,0000000W,00W,north,-1
20250419_123409_2225,3,00W,SS00000W,0000000W,00W,north,-1
20250419_123409_2225,4,0W,SS000000W,0000000W,00W,north,-1
20250419_123409_2225,5,W,SS0000000W,0000000W,00W,north,-1000
20250419_123411_7810,0,00W,SS00000W,000000W,000W,north,-1
20250419_123411_7810,1,S00W,000000W,000000W,000W,south,-1
20250419_123411_7810,2,SS00W,00000W,000000W,000W,south,-1
20250419_123411_7810,3,SS000W,0000W,000G00W,000W,south,-1
20250419_123411_7810,4,SS0000W,000W,000R00W,000W,south,-1
20250419_123411_7810,5,SS00000W,00W,000000W,000W,north,-1
20250419_123411_7810,6,SS000000W,0W,000000W,000W,north,-1
20250419_123411_7810,7,SS0000000W,W,000000W,000W,north,-1000
20250419_123413_4760,0,0W,00000000W,SSW,0000000W,north,-1
20250419_123413_4760,1,W,S00000000W,00W,0000000W,north,-1000
20250419_123414_2063,0,00W,SS00000W,00000W,0000W,north,-1
20250419_123414_2063,1,S00W,000000W,G0000W,G000W,west,500
20250419_123414_2063,2,000W,000000W,SG0000W,000W,north,-1
20250419_123414_2063,3,00W,S000000W,S00000W,000W,north,-1
20250419_123414_2063,4,0W,SS000000W,000000W,0R0W,south,-1
20250419_123414_2063,5,W,SSS000000W,00G000W,000W,north,-1000
20250419_123415_2689,0,000W,000000W,00W,SS00000W,north,-1
20250419_123415_2689,1,00W,S000000W,00W,0000000W,north,-1
20250419_123415_2689,2,0W,SS000000W,00W,00R0000W,north,-1
20250419_123415_2689,3,W,SS0000000W,00W,0000000W,north,-1000
20250419_123416_3754,0,00W,SS00000W,00W,G000000W,west,500
20250419_123416_3754,1,00W,0000000W,S00W,000000W,south,-1
20250419_123416_3754,2,S00W,000000W,SG0W,000000W,north,-1
20250419_123416_3754,3,SS00W,00000W,000W,000000W,south,-1
20250419_123416_3754,4,SSS00W,0000W,000W,000000W,south,-1
20250419_123416_3754,5,SSS000W,000W,000W,000000W,south,-1
20250419_123416_3754,6,SSS0000W,00W,00GW,000000W,south,-1
20250419_123416_3754,7,SSS00000W,0W,000W,000000W,north,-1
20250419_123416_3754,8,SSS000000W,W,000W,000000W,north,-1000
20250419_123418_6107,0,0W,SS0R0000W,0000G000W,0W,north,-1
20250419_123418_6107,1,S0W,00R0000W,00000000W,0W,north,-1
20250419_123418_6107,2,SS0W,0R0000W,00000000W,0W,north,-1
20250419_123418_6107,3,SS00W,R0000W,00000000W,0W,south,-100
20250419_123418_6107,4,SS000W,0000W,0000000GW,0W,north,-1
20250419_123418_6107,5,S00000W,000W,00000000W,0W,north,-1
20250419_123418_6107,6,S000000W,00W,00000000W,0W,north,-1
20250419_123418_6107,7,S0000000W,0W,00000000W,0W,north,-1
20250419_123418_6107,8,S00000000W,W,00000000W,0W,north,-1000
20250419_123420_2054,0,0W,00000000W,000000W,SS0W,north,-1
20250419_123420_2054,1,W,S00000000W,000000W,000W,north,-1000
20250419_123421_9234,0,000000000W,W,SS00W,00000W,north,-1
20250419_123421_9234,1,00000000W,SW,0000W,00000W,north,-1
20250419_123421_9234,2,0000000W,SSW,0000W,00000W,south,-1
20250419_123421_9234,3,000000W,SS0W,0000W,00000W,north,-1
20250419_123421_9234,4,00000W,SS00W,0000W,00000W,south,-1
20250419_123421_9234,5,0000W,SS000W,0000W,00000W,south,-1
20250419_123421_9234,6,000W,SS0000W,0000W,00000W,south,-1
20250419_123421_9234,7,00W,SS00000W,G000W,00000W,west,-1
20250419_123421_9234,8,00W,0000000W,SG000W,0000W,north,-1
20250419_123421_9234,9,0W,S0000000W,000R0W,00G0W,south,-1
20250419_123421_9234,10,W,SS0000000W,00000W,0000W,north,-1000
20250419_123424_5095,0,00000W,0000W,SS0W,000000W,south,-1
20250419_123424_5095,1,S00000W,000W,000W,000000W,south,-1
20250419_123424_5095,2,SS00000W,00W,000W,000000W,north,-1
20250419_123424_5095,3,SS000000W,0W,000W,000000W,south,-1
20250419_123424_5095,4,SS0000000W,W,000W,G00000W,west,500
20250419_123424_5095,5,000000000W,W,S000W,00000W,north,-1
20250419_123424_5095,6,00000000W,SW,S00GW,00000W,north,-1
20250419_123424_5095,7,0000000W,SSW,0000W,00000W,south,-1
20250419_123424_5095,8,000000W,SSSW,0000W,00000W,south,-1
20250419_123424_5095,9,00000W,SSS0W,0000W,00000W,south,-1
20250419_123424_5095,10,0000W,SSS00W,0000W,00000W,south,-1
20250419_123424_5095,11,000W,SSS000W,000RW,00000W,south,-1
20250419_123424_5095,12,00W,SSS0000W,0000W,00000W,north,-1
20250419_123424_5095,13,0W,SSS00000W,0000W,00000W,north,-1
20250419_123424_5095,14,W,SSS000000W,000GW,00000W,north,-1000
20250419_123427_3800,0,000000W,SS0W,0000000W,00W,north,-1
20250419_123427_3800,1,S000000W,00W,0000000W,00W,north,-1
20250419_123427_3800,2,SS000000W,0W,0000000W,00W,north,-1
20250419_123427_3800,3,SS0000000W,W,0000000W,00W,north,-1000
20250419_123428_6386,0,0000W,00000W,000000W,SS0W,north,-1
20250419_123428_6386,1,000W,S00000W,000000W,000W,south,-1
20250419_123428_6386,2,00W,SS00000W,000000W,000W,north,-1
20250419_123428_6386,3,0W,SS000000W,000000W,00GW,north,-1
20250419_123428_6386,4,W,SS0000000W,0GR000W,000W,north,-1000
20250419_123429_9493,0,0000W,SS000W,00000000W,0W,north,-1
20250419_123429_9493,1,S0000W,0000W,00R00000W,0W,north,-1
20250419_123429_9493,2,SS0000W,000W,00000000W,0W,north,-1
20250419_123429_9493,3,SS00000W,00W,000G0000W,0W,north,-1
20250419_123429_9493,4,SS000000W,0W,00000000W,0W,north,-1
20250419_123429_9493,5,SS0000000W,W,00000000W,0W,north,-1000
20250419_123431_9324,0,000000W,000W,SSW,0000G00W,north,-1
20250419_123431_9324,1,00000W,S000W,00W,00R0000W,north,-1
20250419_123431_9324,2,0000W,SS000W,00W,0000000W,north,-1
20250419_123431_9324,3,000W,SS0000W,00W,0000000W,south,-1
20250419_123431_9324,4,00W,SS00000W,00W,0000000W,south,-1
20250419_123431_9324,5,0W,SS000000W,00W,0000000W,north,-1
20250419_123431_9324,6,W,SS0000000W,00W,0000000W,north,-1000
20250419_123432_3300,0,00W,0000000W,00000W,SS00W,north,-1
20250419_123432_3300,1,0W,S0000000W,00000W,0000W,north,-1
20250419_123432_3300,2,W,SS0000000W,00000W,000RW,north,-1000
20250419_123433_5237,0,000000W,SS0W,00R000W,000W,south,-1
20250419_123433_5237,1,S000000W,00W,000000W,000W,north,-1
20250419_123433_5237,2,SS000000W,0W,000000W,000W,north,-1
20250419_123433_5237,3,SS0000000W,W,000000W,000W,north,-1000
20250419_123434_2507,0,000000W,SS0W,000000000W,W,north,-1
20250419_123434_2507,1,S000000W,00W,000G00000W,W,north,-1
20250419_123434_2507,2,SS000000W,0W,000000000W,W,north,-1
20250419_123434_2507,3,SS0000000W,W,000000000W,W,north,-1000
20250419_123435_6401,0,0G000W,0000W,0000000W,SSW,north,-1
20250419_123435_6401,1,G000W,S0000W,00G0000W,00W,west,-1
20250419_123435_6401,2,0000W,00000W,S00G0000W,0W,south,-1
20250419_123435_6401,3,S0000W,0000W,00000000W,0W,north,-1
20250419_123435_6401,4,SS0000W,000W,00000000W,0W,north,-1
20250419_123435_6401,5,SS00000W,00W,000000R0W,0W,north,-1
20250419_123435_6401,6,SS000000W,0W,00000000W,0W,north,-1
20250419_123435_6401,7,SS0000000W,W,00000000W,0W,north,-1000
20250419_123436_5614,0,00000000W,0W,SS000W,0000W,north,-1
20250419_123436_5614,1,0000000W,S0W,00000W,00G0W,north,-1
20250419_123436_5614,2,000000W,SS0W,00000W,0000W,south,-1
20250419_123436_5614,3,00000W,SS00W,00000W,0000W,south,-1
20250419_123436_5614,4,0000W,SS000W,00G00W,0000W,north,-1
20250419_123436_5614,5,000W,SS0000W,00000W,0000W,south,-1
20250419_123436_5614,6,00W,SS00000W,00000W,0000W,north,-1
20250419_123436_5614,7,0W,SS000000W,00000W,0000W,north,-1
20250419_123436_5614,8,W,SS0000000W,00000W,R000W,north,-1000
20250419_123438_4433,0,000000W,000W,SS0W,000000W,south,-1
20250419_123438_4433,1,S000000W,00W,000W,000000W,north,-1
20250419_123438_4433,2,SS000000W,0W,000W,000000W,north,-1
20250419_123438_4433,3,SS0000000W,W,000W,000000W,north,-1000
20250419_123439_3307,0,00W,SS00000W,0000W,00000W,north,-1
20250419_123439_3307,1,S00W,000000W,0000W,00000W,north,-1
20250419_123439_3307,2,SS00W,00000W,0000W,00000W,south,-1
20250419_123439_3307,3,SS000W,0000W,0000W,00000W,north,-1
20250419_123439_3307,4,SS0000W,000W,0000W,0G000W,south,-1
20250419_123439_3307,5,SS00000W,00W,0000W,00000W,north,-1
20250419_123439_3307,6,SS000000W,0W,0000W,00000W,north,-1
20250419_123439_3307,7,SS0000000W,W,0000W,00000W,north,-1000
20250419_123441_3389,0,000000W,SS0W,00000W,00R0W,south,-1
20250419_123441_3389,1,S000000W,00W,00000W,0000W,north,-1
20250419_123441_3389,2,SS000000W,0W,0G000W,0000W,north,-1
20250419_123441_3389,3,SS0000000W,W,00000W,0000W,south,-1000
20250419_123442_6015,0,00000000W,0W,00000W,SS00W,north,-1
20250419_123442_6015,1,0000000W,S0W,0G000W,0000W,north,-1
20250419_123442_6015,2,000000W,SS0W,G0000W,0000W,south,-1
20250419_123442_6015,3,00000W,SS00W,00000W,0000W,south,-1
20250419_123442_6015,4,0000W,SS000W,00000W,0000W,south,-1
20250419_123442_6015,5,000W,SS0000W,00000W,0000W,south,-1
20250419_123442_6015,6,00W,SS00000W,000R0W,0000W,north,-1
20250419_123442_6015,7,0W,SS000000W,00000W,0000W,south,-1
20250419_123442_6015,8,W,SS0000000W,00000W,0000W,north,-1000
20250419_123444_6457,0,00000000W,0W,0000W,SS000W,west,-1
20250419_123444_6457,1,00000000W,0W,S0000W,0000W,west,-1
20250419_123444_6457,2,00000000W,0W,SS0000W,000W,west,-1
20250419_123444_6457,3,00000000W,0W,SS00000W,00W,west,-1
20250419_123444_6457,4,0R000000W,0W,SS000000W,0W,west,-1
20250419_123444_6457,5,00000000W,0W,SS0000000W,W,west,-1000
20250419_123446_3030,0,0000000W,SSW,W,000000000W,west,-1
20250419_123446_3030,1,0000000W,G0W,SW,00000000W,west,-1
20250419_123446_3030,2,0000000W,00W,SSW,0000000W,west,-1
20250419_123446_3030,3,0000000W,00W,SS0W,000000W,west,-1
20250419_123446_3030,4,0000000W,00W,SS00W,00000W,west,-1
20250419_123446_3030,5,0000000W,00W,SS000W,0000W,west,-1
20250419_123446_3030,6,0000000W,00W,SS0000W,000W,west,-1
20250419_123446_3030,7,000000RW,00W,SS00000W,00W,west,-1
20250419_123446_3030,8,00G0000W,00W,SS000000W,0W,west,-1
20250419_123446_3030,9,0000000W,00W,SS0000000W,W,west,-1000
20250419_123448_9579,0,0W,SS000000W,W,0000G0000W,west,-1
20250419_123448_9579,1,0W,000000G0W,SW,000G0000W,west,-1
20250419_123448_9579,2,0W,00000000W,SSW,00G0000W,west,-1
20250419_123448_9579,3,0W,00000000W,SS0W,0G0000W,west,-1
20250419_123448_9579,4,0W,0000R000W,SS00W,G0000W,west,500
20250419_123448_9579,5,0W,00000000W,SS000W,0000W,west,-1
20250419_123448_9579,6,0W,00000000W,SSS000W,000W,west,-1
20250419_123448_9579,7,0W,00000000W,SSS0000W,00W,west,-1
20250419_123448_9579,8,GW,00000000W,SSS00000W,0W,west,-1
20250419_123448_9579,9,0W,00000000W,SSS000000W,W,west,-1000
20250419_123450_4850,0,0000W,00000W,00000W,SS00W,south,-1
20250419_123450_4850,1,S0000W,0000W,00000W,0000W,south,-1
20250419_123450_4850,2,SS0000W,000W,00000W,0000W,south,-1
20250419_123450_4850,3,SS00000W,00W,00000W,0000W,west,-1
20250419_123450_4850,4,000000RW,00W,S00000W,000W,west,-1
20250419_123450_4850,5,0000000W,00W,SS00000W,00W,west,-1
20250419_123450_4850,6,0000000W,00W,SS000000W,0W,west,-1
20250419_123450_4850,7,0000G00W,00W,SS0000000W,W,west,-1000
20250419_123452_9388,0,0000W,00000W,0000W,SS000W,south,-1
20250419_123452_9388,1,S0000W,0000W,0000W,00000W,south,-1
20250419_123452_9388,2,SS0000W,000W,0000W,G0000W,west,500
20250419_123452_9388,3,000000W,000W,S0000W,0000W,south,-1
20250419_123452_9388,4,S000000W,G0W,00000W,0000W,west,-1
20250419_123452_9388,5,0000000W,0RW,S00000W,000W,west,-1
20250419_123452_9388,6,0000000W,00W,SS00000W,00W,west,-1
20250419_123452_9388,7,000000GW,00W,SSS00000W,0W,west,-1
20250419_123452_9388,8,0000000W,00W,SSS000000W,W,west,-1000
20250419_123454_2788,0,00000W,SS00W,00000W,0000W,south,-1
20250419_123454_2788,1,S00000W,000W,00000W,0000W,south,-1
20250419_123454_2788,2,SS00000W,00W,00000W,0000W,west,-1
20250419_123454_2788,3,0000000W,00W,S00000W,000W,west,-1
20250419_123454_2788,4,000000GW,00W,SS00000W,00W,west,-1
20250419_123454_2788,5,0000000W,00W,SS000000W,0W,west,-1
20250419_123454_2788,6,0000000W,00W,SS0000000W,W,west,-1000
20250419_123456_7070,0,000GW,SS000W,0000W,00000W,south,-1
20250419_123456_7070,1,S000GW,0000W,0000W,00000W,south,-1
20250419_123456_7070,2,SS000GW,000W,0000W,00000W,south,-1
20250419_123456_7070,3,SS0000GW,00W,0000W,00000W,south,-1
20250419_123456_7070,4,SS00000GW,0W,0000W,00R00W,west,-1
20250419_123456_7070,5,00000000W,0W,S0000W,0R00W,west,-1
20250419_123456_7070,6,00000000W,0W,SS0000W,R00W,west,-100
20250419_123456_7070,7,00000000W,0W,SS00000W,00W,west,-1
20250419_123456_7070,8,00000000W,0W,S0000000W,0W,west,-1
20250419_123456_7070,9,000000R0W,0W,S00000000W,W,west,-1000
20250419_123458_8012,0,000000GW,00W,SS000W,0000W,west,-1
20250419_123458_8012,1,0000000W,00W,0000W,S0000W,west,-1
20250419_123458_8012,2,0000000W,G0W,000W,SS0000W,west,-1
20250419_123458_8012,3,0000000W,00W,00W,SS00000W,west,-1
20250419_123458_8012,4,0000000W,00W,0W,SS000000W,west,-1
20250419_123458_8012,5,R000000W,00W,W,SS0000000W,west,-1000
20250419_123459_4220,0,00000W,0000W,000000W,SS0W,south,-1
20250419_123459_4220,1,S00000W,000W,000000W,000W,south,-1
20250419_123459_4220,2,SS00000W,00W,000000W,000W,west,-1
20250419_123459_4220,3,0000000W,00W,S000000W,00W,west,-1
20250419_123459_4220,4,0000000W,00W,SS000000W,0W,west,-1
20250419_123459_4220,5,0000000W,00W,SS0000000W,W,west,-1000
20250419_123501_3698,0,0000000W,00W,000W,SS0000W,west,-1
20250419_123501_3698,1,0000000W,00W,S000W,00000W,west,-1
20250419_123501_3698,2,0000000W,00W,SS000W,0000W,west,-1
20250419_123501_3698,3,0000G00W,00W,SS0000W,000W,west,-1
20250419_123501_3698,4,0000000W,00W,SS00000W,00W,west,-1
20250419_123501_3698,5,0000R00W,00W,SS000000W,0W,west,-1
20250419_123501_3698,6,0000000W,00W,SS0000000W,W,west,-1000
20250419_123502_7196,0,0W,0G0000G0W,SS0000W,000W,west,-1
20250419_123502_7196,1,0W,00000000W,00000W,S000W,west,-1
20250419_123502_7196,2,0W,0000R000W,0000W,SS000W,west,-1
20250419_123502_7196,3,0W,00000000W,000W,SS0000W,west,-1
20250419_123502_7196,4,0W,00000000W,00W,SS00000W,west,-1
20250419_123502_7196,5,0W,00000000W,0W,SS000000W,west,-1
20250419_123502_7196,6,0W,00000000W,W,SS0000000W,west,-1000
20250419_123504_3717,0,00000W,SS00W,0W,00000000W,west,-1
20250419_123504_3717,1,00000W,0000W,S0W,0000000W,south,-1
20250419_123504_3717,2,S00000W,000W,00W,0R0G000W,west,-1
20250419_123504_3717,3,000000W,000W,S00W,R0G000W,south,-1
20250419_123504_3717,4,S000000W,00W,00GW,000000W,west,-1
20250419_123504_3717,5,R000000W,00W,S00GW,00000W,west,-1
20250419_123504_3717,6,0000000W,00W,SS00GW,0000W,west,-1
20250419_123504_3717,7,G000000W,00W,SS000GW,000W,west,-1
20250419_123504_3717,8,0000000W,00W,SS0000GW,00W,west,-1
20250419_123504_3717,9,0000000W,00W,SS00000GW,0W,west,-1
20250419_123504_3717,10,0000000W,00W,SS000000GW,W,west,-1000
20250419_123506_8199,0,00G000000W,W,SS0000W,000W,west,-1
20250419_123506_8199,1,000000000W,W,00000W,S000W,west,-1
20250419_123506_8199,2,000000000W,W,0000W,SS000W,west,-1
20250419_123506_8199,3,000000000W,W,000W,SS0000W,west,-1
20250419_123506_8199,4,000000000W,W,00W,SS00000W,west,-1
20250419_123506_8199,5,00G000000W,W,0W,SS000000W,west,-1
20250419_123506_8199,6,00000R000W,W,W,SS0000000W,west,-1000
20250419_123508_1173,0,0W,00000000W,000W,SS0000W,west,-1
20250419_123508_1173,1,0W,0000000GW,S000W,00000W,west,-1
20250419_123508_1173,2,0W,00000000W,SS000W,0000W,west,-1
20250419_123508_1173,3,0W,00000000W,SS0000W,000W,west,-1
20250419_123508_1173,4,0W,00000000W,SS00000W,00W,west,-1
20250419_123508_1173,5,0W,0000000GW,SS000000W,0W,west,-1
20250419_123508_1173,6,0W,00000000W,SS0000000W,W,west,-1000
20250419_123509_2538,0,00000000W,0W,000000W,SS0W,west,-1
20250419_123509_2538,1,00000000W,0W,S000000W,00W,west,-1
20250419_123509_2538,2,00000000W,0W,SS000000W,0W,west,-1
20250419_123509_2538,3,G0R0G000W,0W,SS0000000W,W,west,-1000
20250419_123510_2893,0,00W,SS00000W,0000W,00000W,west,-1
20250419_123510_2893,1,00W,0000000W,S0000W,0000W,west,-1
20250419_123510_2893,2,00W,0000000W,SS0000W,000W,west,-1
20250419_123510_2893,3,00W,0000000W,SS00000W,00W,west,-1
20250419_123510_2893,4,00W,00R0000W,SS000000W,0W,west,-1
20250419_123510_2893,5,00W,000G000W,SS0000000W,W,west,-1000
20250419_123512_9842,0,0W,SS000000W,000W,000000W,west,-1
20250419_123512_9842,1,0W,0000R000W,S000W,00000W,west,-1
20250419_123512_9842,2,0W,00000000W,SS000W,0000W,west,-1
20250419_123512_9842,3,0W,00000000W,SS0000W,000W,west,-1
20250419_123512_9842,4,0W,00000000W,SS00000W,00W,west,-1
20250419_123512_9842,5,0W,00000000W,SS000000W,0W,west,-1
20250419_123512_9842,6,0W,00000000W,SS0000000W,W,west,-1000
20250419_123514_8339,0,0W,SS000000W,0W,00000000W,west,-1
20250419_123514_8339,1,0W,00000000W,S0W,0000000W,west,-1
20250419_123514_8339,2,0W,00000000W,SS0W,000000W,west,-1
20250419_123514_8339,3,0W,00000000W,SS00W,00000W,west,-1
20250419_123514_8339,4,0W,00000000W,SS000W,0000W,west,-1
20250419_123514_8339,5,0W,00000000W,SS0000W,000W,west,-1
20250419_123514_8339,6,0W,00000000W,SS00000W,00W,west,-1
20250419_123514_8339,7,0W,00000000W,SS000000W,0W,west,-1
20250419_123514_8339,8,0W,G0000000W,SS0000000W,W,west,-1000
20250419_123516_6843,0,00000000W,0W,00W,SS00000W,west,-1
20250419_123516_6843,1,00000000W,0W,S00W,000000W,west,-1
20250419_123516_6843,2,00000000W,0W,SS00W,00000W,west,-1
20250419_123516_6843,3,00000000W,0W,SS000W,0000W,west,-1
20250419_123516_6843,4,00000000W,0W,SS0000W,000W,west,-1
20250419_123516_6843,5,R0000000W,0W,SS00000W,00W,west,-1
20250419_123516_6843,6,00000000W,0W,SS000000W,0W,west,-1
20250419_123516_6843,7,00000000W,0W,SS0000000W,W,west,-1000
20250419_123517_9942,0,0W,00000000W,SS000W,00G0W,west,-1
20250419_123517_9942,1,0W,00000000W,0000W,S00G0W,west,-1
20250419_123517_9942,2,0W,00000000W,000W,SS00G0W,west,-1
20250419_123517_9942,3,0W,00000000W,00W,SS000G0W,west,-1
20250419_123517_9942,4,0W,00000000W,0W,SS0000G0W,west,-1
20250419_123517_9942,5,0W,00000000W,W,SS00000G0W,west,-1000
20250419_123519_1207,0,00W,0000000W,SS000000W,0W,west,-1
